Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,191,Croatia,HRV,1001,Wheat and meslin.,8,Weight in kilograms,8845040,8845040,3332636,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,96453953,96453953,40434672,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,8051359,8051359,3590929,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,80860,80860,34717,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,348,Hungary,HUN,1001,Wheat and meslin.,8,Weight in kilograms,5635869,5635869,2352624,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,2489186,2489186,1040470,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,398,Kazakhstan,KAZ,1001,Wheat and meslin.,8,Weight in kilograms,10736880,10736880,3798428,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,149817898,149817898,42632603,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,688,Serbia,SRB,1001,Wheat and meslin.,8,Weight in kilograms,10922730,10922730,4551475,0
H3,2011,2011,2011,4,0,2,Export,8,Albania,ALB,688,Serbia,SRB,1001,Wheat and meslin.,8,Weight in kilograms,87360,87360,35992,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,3300000,3300000,1448662,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,24000,24000,12389,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,8180147,8180147,3177221,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,1001,Wheat and meslin.,8,Weight in kilograms,19500,19500,7392,0
H3,2011,2011,2011,4,0,1,Import,8,Albania,ALB,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,1285861,1285861,563497,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,7454602279,7454602279,2846944484,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,32,Argentina,ARG,1001,Wheat and meslin.,8,Weight in kilograms,183498995,183498995,64528784,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,76,Brazil,BRA,1001,Wheat and meslin.,8,Weight in kilograms,675097167,675097167,236122817,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,1001,Wheat and meslin.,8,Weight in kilograms,1372200,1372200,384066,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,58572168,58572168,27412269,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,5660607290,5660607290,2134680413,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,26250000,26250000,9438980,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,104961100,104961100,51093954,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,484,Mexico,MEX,1001,Wheat and meslin.,8,Weight in kilograms,513354406,513354406,233428140,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,600,Paraguay,PRY,1001,Wheat and meslin.,8,Weight in kilograms,26100630,26100630,8848121,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,50069640,50069640,24563656,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,760,Syria,SYR,1001,Wheat and meslin.,8,Weight in kilograms,71,71,70,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,2974580,2974580,912335,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,1001,Wheat and meslin.,8,Weight in kilograms,220000,220000,152962,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,73790602,73790602,29177970,0
H3,2011,2011,2011,4,0,1,Import,12,Algeria,DZA,858,Uruguay,URY,1001,Wheat and meslin.,8,Weight in kilograms,77733430,77733430,26199946,0
H3,2011,2011,2011,4,0,1,Import,20,Andorra,AND,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,36600,36600,13945,0
H3,2011,2011,2011,4,0,1,Import,20,Andorra,AND,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,36600,36600,13945,0
H3,2011,2011,2011,4,0,1,Import,24,Angola,AGO,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,98075,98075,77494,0
H3,2011,2011,2011,4,0,1,Import,24,Angola,AGO,76,Brazil,BRA,1001,Wheat and meslin.,8,Weight in kilograms,230,230,607,0
H3,2011,2011,2011,4,0,1,Import,24,Angola,AGO,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,69,69,1093,0
H3,2011,2011,2011,4,0,1,Import,24,Angola,AGO,422,Lebanon,LBN,1001,Wheat and meslin.,8,Weight in kilograms,48,48,159,0
H3,2011,2011,2011,4,0,1,Import,24,Angola,AGO,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,95000,95000,70000,0
H3,2011,2011,2011,4,0,1,Import,24,Angola,AGO,620,Portugal,PRT,1001,Wheat and meslin.,8,Weight in kilograms,2728,2728,5635,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,1166572262,1166572262,282015011,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,28480,28480,33468,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,364,Iran,IRN,1001,Wheat and meslin.,8,Weight in kilograms,11283030,11283030,3720131,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,398,Kazakhstan,KAZ,1001,Wheat and meslin.,8,Weight in kilograms,675278320,675278320,155999107,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,359075022,359075022,87356782,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,84150,84150,23941,0
H3,2011,2011,2011,4,0,1,Import,31,Azerbaijan,AZE,860,Uzbekistan,UZB,1001,Wheat and meslin.,8,Weight in kilograms,120823260,120823260,34881583,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,3295,3295,9893,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,76,Brazil,BRA,1001,Wheat and meslin.,8,Weight in kilograms,1775,1775,4810,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,3,3,136,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,422,Lebanon,LBN,1001,Wheat and meslin.,8,Weight in kilograms,409,409,436,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,620,Portugal,PRT,1001,Wheat and meslin.,8,Weight in kilograms,734,734,2759,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,699,India,IND,1001,Wheat and meslin.,8,Weight in kilograms,78,78,194,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,1001,Wheat and meslin.,8,Weight in kilograms,18,18,184,0
H3,2012,2012,2012,4,0,1,Import,24,Angola,AGO,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,278,278,1374,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,7516,7516,55075,6
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,76,Brazil,BRA,1001,Wheat and meslin.,8,Weight in kilograms,447,447,2060,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,12,12,188,6
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,422,Lebanon,LBN,1001,Wheat and meslin.,8,Weight in kilograms,140,140,119,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,516,Namibia,NAM,1001,Wheat and meslin.,8,Weight in kilograms,1,1,19,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,620,Portugal,PRT,1001,Wheat and meslin.,8,Weight in kilograms,54,54,767,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,1001,Wheat and meslin.,8,Weight in kilograms,3876,3876,43946,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,784,United Arab Emirates,ARE,1001,Wheat and meslin.,8,Weight in kilograms,1562,1562,1896,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,19,19,13,0
H3,2013,2013,2013,4,0,1,Import,24,Angola,AGO,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,1405,1405,6068,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,17972,17972,39988,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,11519108064,11519108064,2951957334,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,12,Algeria,DZA,1001,Wheat and meslin,8,Weight in kilograms,459651900,459651900,108110504,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,48,Bahrain,BHR,1001,Wheat and meslin,8,Weight in kilograms,48560000,48560000,12964370,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,1122750,1122750,398472,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,1001,Wheat and meslin,8,Weight in kilograms,95274440,95274440,23456097,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,76,Brazil,BRA,1001,Wheat and meslin,8,Weight in kilograms,11011,11011,14907,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,76,Brazil,BRA,1001,Wheat and meslin,8,Weight in kilograms,5326960265,5326960265,1383274850,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,120,Cameroon,CMR,1001,Wheat and meslin,8,Weight in kilograms,13318870,13318870,3282889,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,132,Cabo Verde,CPV,1001,Wheat and meslin,8,Weight in kilograms,4056000,4056000,867984,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,152,Chile,CHL,1001,Wheat and meslin,8,Weight in kilograms,566122811,566122811,142589719,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,170,Colombia,COL,1001,Wheat and meslin,8,Weight in kilograms,333646355,333646355,86928670,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,178,Congo,COG,1001,Wheat and meslin,8,Weight in kilograms,47450000,47450000,12585900,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,180,Dem. Rep. of the Congo,COD,1001,Wheat and meslin,8,Weight in kilograms,48123000,48123000,12891351,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,218,Ecuador,ECU,1001,Wheat and meslin,8,Weight in kilograms,13290300,13290300,3845780,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,4851,4851,21904,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,398800,398800,174674,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,262,Djibouti,DJI,1001,Wheat and meslin,8,Weight in kilograms,164551000,164551000,37275657,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,303,303,716,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,384,Côte d'Ivoire,CIV,1001,Wheat and meslin,8,Weight in kilograms,29768540,29768540,7485526,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,404,Kenya,KEN,1001,Wheat and meslin,8,Weight in kilograms,395424000,395424000,101158623,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,1600000,1600000,392000,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,478,Mauritania,MRT,1001,Wheat and meslin,8,Weight in kilograms,134979970,134979970,34010421,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,101590,101590,40026,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,484,Mexico,MEX,1001,Wheat and meslin,8,Weight in kilograms,26,26,63,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,504,Morocco,MAR,1001,Wheat and meslin,8,Weight in kilograms,576938470,576938470,145027298,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,508,Mozambique,MOZ,1001,Wheat and meslin,8,Weight in kilograms,39399300,39399300,10353846,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,512,Oman,OMN,1001,Wheat and meslin,8,Weight in kilograms,41399000,41399000,9911262,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,516,Namibia,NAM,1001,Wheat and meslin,8,Weight in kilograms,25480000,25480000,6189790,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,207679635,207679635,52254501,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,271730,271730,99687,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,600,Paraguay,PRY,1001,Wheat and meslin,8,Weight in kilograms,560000,560000,219310,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,604,Peru,PER,1001,Wheat and meslin,8,Weight in kilograms,761713665,761713665,201457721,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,646,Rwanda,RWA,1001,Wheat and meslin,8,Weight in kilograms,17020000,17020000,4379280,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,163120000,163120000,44092394,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,686,Senegal,SEN,1001,Wheat and meslin,8,Weight in kilograms,72329680,72329680,18463063,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,670404015,670404015,173992901,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,716,Zimbabwe,ZWE,1001,Wheat and meslin,8,Weight in kilograms,33700000,33700000,7699253,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,15,15,73,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,149280,149280,61204,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,729,Sudan,SDN,1001,Wheat and meslin,8,Weight in kilograms,57750000,57750000,14152099,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,257,257,254,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,203100,203100,57884,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,784,United Arab Emirates,ARE,1001,Wheat and meslin,8,Weight in kilograms,95328840,95328840,22807316,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,788,Tunisia,TUN,1001,Wheat and meslin,8,Weight in kilograms,101795000,101795000,24551327,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,800,Uganda,UGA,1001,Wheat and meslin,8,Weight in kilograms,74511000,74511000,18636892,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,818,Egypt,EGY,1001,Wheat and meslin,8,Weight in kilograms,432003000,432003000,110356567,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,6500,6500,10625,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,834,United Rep. of Tanzania,TZA,1001,Wheat and meslin,8,Weight in kilograms,274541590,274541590,67285489,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,1,1,397,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,2565260,2565260,951728,0
H4,2012,2012,2012,4,0,1,Import,32,Argentina,ARG,858,Uruguay,URY,1001,Wheat and meslin,8,Weight in kilograms,1510,1510,1673,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,858,Uruguay,URY,1001,Wheat and meslin,8,Weight in kilograms,12736160,12736160,3547826,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,862,Venezuela,VEN,1001,Wheat and meslin,8,Weight in kilograms,23099250,23099250,6285177,0
H4,2012,2012,2012,4,0,2,Export,32,Argentina,ARG,887,Yemen,YEM,1001,Wheat and meslin,8,Weight in kilograms,150002998,150002998,37379380,0
H4,2012,2012,2012,4,0,1,Import,36,Australia,AUS,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,1152836,1152836,862080,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,23549370660,23549370660,6759484484,0
H4,2012,2012,2012,4,0,4,Re-Import,36,Australia,AUS,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,24940,24940,8437,0
H4,2012,2012,2012,4,0,1,Import,36,Australia,AUS,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,24940,24940,8437,0
H4,2012,2012,2012,4,0,4,Re-Import,36,Australia,AUS,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,24940,24940,8437,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,50,Bangladesh,BGD,1001,Wheat and meslin,8,Weight in kilograms,160649480,160649480,38201895,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,1001,Wheat and meslin,8,Weight in kilograms,12098190,12098190,3634485,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,104,Myanmar,MMR,1001,Wheat and meslin,8,Weight in kilograms,205004030,205004030,63710988,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,116,Cambodia,KHM,1001,Wheat and meslin,8,Weight in kilograms,7373580,7373580,2616422,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,1001,Wheat and meslin,8,Weight in kilograms,17399920,17399920,4926146,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,2283711259,2283711259,589886410,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,178,Congo,COG,1001,Wheat and meslin,8,Weight in kilograms,2348000,2348000,681832,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,242,Fiji,FJI,1001,Wheat and meslin,8,Weight in kilograms,169261490,169261490,51303911,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,1001,Wheat and meslin,8,Weight in kilograms,1499550,1499550,543970,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,268,Georgia,GEO,1001,Wheat and meslin,8,Weight in kilograms,49000,49000,16160,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin,8,Weight in kilograms,882887,882887,311533,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,4587309505,4587309505,1370184752,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,364,Iran,IRN,1001,Wheat and meslin,8,Weight in kilograms,848439400,848439400,274638754,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,368,Iraq,IRQ,1001,Wheat and meslin,8,Weight in kilograms,560706130,560706130,158292892,0
H4,2012,2012,2012,4,0,1,Import,36,Australia,AUS,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,1750,1750,3555,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,238924030,238924030,86392761,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,1367244520,1367244520,402714634,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,400,Jordan,JOR,1001,Wheat and meslin,8,Weight in kilograms,1862270,1862270,520717,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,404,Kenya,KEN,1001,Wheat and meslin,8,Weight in kilograms,9000000,9000000,2508577,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,2071779200,2071779200,571968680,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,414,Kuwait,KWT,1001,Wheat and meslin,8,Weight in kilograms,321315030,321315030,91031505,0
H4,2012,2012,2012,4,0,1,Import,36,Australia,AUS,422,Lebanon,LBN,1001,Wheat and meslin,8,Weight in kilograms,960,960,1042,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,422,Lebanon,LBN,1001,Wheat and meslin,8,Weight in kilograms,3253910,3253910,968236,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,450,Madagascar,MDG,1001,Wheat and meslin,8,Weight in kilograms,6000000,6000000,1724486,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,941040544,941040544,280098610,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,466,Mali,MLI,1001,Wheat and meslin,8,Weight in kilograms,1571620,1571620,372900,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,84548880,84548880,23647028,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,309829687,309829687,91127086,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,508,Mozambique,MOZ,1001,Wheat and meslin,8,Weight in kilograms,144862020,144862020,38429587,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,512,Oman,OMN,1001,Wheat and meslin,8,Weight in kilograms,202519270,202519270,57778695,0
H4,2012,2012,2012,4,0,1,Import,36,Australia,AUS,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,180,180,1041,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,540,New Caledonia,NCL,1001,Wheat and meslin,8,Weight in kilograms,31928130,31928130,9546100,0
H4,2012,2012,2012,4,0,1,Import,36,Australia,AUS,554,New Zealand,NZL,1001,Wheat and meslin,8,Weight in kilograms,1095532,1095532,824675,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,554,New Zealand,NZL,1001,Wheat and meslin,8,Weight in kilograms,451569955,451569955,136266304,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,107416632,107416632,35311647,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,1001,Wheat and meslin,8,Weight in kilograms,168415330,168415330,49541099,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,608,Philippines,PHL,1001,Wheat and meslin,8,Weight in kilograms,1666494850,1666494850,439098866,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,634,Qatar,QAT,1001,Wheat and meslin,8,Weight in kilograms,83900000,83900000,27369637,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,646,Rwanda,RWA,1001,Wheat and meslin,8,Weight in kilograms,11870000,11870000,3484436,0
H4,2012,2012,2012,4,0,2,Export,36,Australia,AUS,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,350428550,350428550,101731265,0
